리뷰 내용,상품 URL
"징짜 처음 볼 때 부터 너무너무 갖고 싶었는디
사게 되서 정말 기쁘어우어영💕
저도 이쁘고 옷도 이쁘고 달도 이쁘고~ 완벽ㅎㅎ
이 옷은 고민할 필요가 없쓰여~ 
착용감도 좋구 무게도 가볍고 사이즈도 맘에 들어요! 
트레이닝 팬츠랑 입어도 이쁘구 
블랙 와이드 팬츠랑 입어도 이뻐여ㅎㅎ 
완전 추천해요!!",https://www.musinsa.com/review/goods/2722805
이뻐요. 버건디 후드중에 젤 이쁜 거 같아요. 사길 잘 한것 같아요. 다만 살짝 얇고 보풀이 조금 일어난다는점!,https://www.musinsa.com/review/goods/2722805
기모 소재라 따듯하고 두꺼워서 좋아요. 근데 생각보다 가볍고 뒤에 문구가 너무 이뻐요!! 톤다운된 청바지랑 입으면 존예탱 모자 썻을때도 핏이 이뻐서 자주 입게되는 후드티 최애 후드입미다✨🩷,https://www.musinsa.com/review/goods/2722805
"배송 짱 빨라요 일요일 저녁에 시켰는데 화요일에 딱!!!
색 너무 예브고 만족합니다ㅠㅜ 
크지만 예쁜 ㅜㅜㅠㅜ
걍 사세요
기모 따뜻해용",https://www.musinsa.com/review/goods/2722805
"따닷하고 이쁩니다
머리가 커서인지 목구멍이 존니작네요",https://www.musinsa.com/review/goods/2722805
버건디 색감이 이뻐서 잘 입고 있어요! 기모가 없어서 지금 입기도 좋네요☺️,https://www.musinsa.com/review/goods/2722805
캐주얼하고 힙한 느낌도 낼 수 있는 후드티 찾다가 샀는데 레이어드 하고 생지데님이랑 매치하면 코디 잘 뽑힐 거 같아요!,https://www.musinsa.com/review/goods/2722805
"사이즈가 크게나온거같아요^^
루즈하게입을꺼라 맘에들어요~~^^",https://www.musinsa.com/review/goods/2722805
색감이 이뻐서 입고 다니기 좋아요 후드가 고정이 잘 되진 않아서 아쉬워요,https://www.musinsa.com/review/goods/2722805
사이즈 한치수 크게사서 조금 아쉬운데 다른 색 또 살거에요!,https://www.musinsa.com/review/goods/2722805
화면이랑 색감 거의 비슷하고 조아요 뒤에 프린팅도 예뻐용 사이즈는 팔통이 몸통 크게  비해서 좁은 편인 것 같아요 그래도 핏 예쁘고 레이어드 햐서 입을라고요 굿,https://www.musinsa.com/review/goods/2722805
짱짱해서 좋고 색감이 이뻐서 너무 잘 입고 다녀용,https://www.musinsa.com/review/goods/2722805
"쿨톤분들한테 찰떡인 레드와인색이에요
너무 마음에 들어서 검은색도 사려구요
근데 기모없는 안감이라 조금 얇은 감이 있어요",https://www.musinsa.com/review/goods/2722805
"남자친구랑 커플로 맞췄는데 생각보다 괜찮았어요 !
키는 164정도에 골반 좀 아래 있는 기장이었어요
배송은 입기로 한 날에 여유있게 와서 다행이었습니다 한 3일 ? 4일 ? 걸린거같아요 !
색상은 사진보다 좀 어두운거같습니다
두께감도 괜찮은거같아요 ☺️",https://www.musinsa.com/review/goods/2722805
"헤헤 컬러감 너무 이뿌고 
질산고 가타용 맘에들어용 ♥️",https://www.musinsa.com/review/goods/2722805
색감 맘에 쏙들고 브라운브레스 후드는 믿고 사시면 될것같아요,https://www.musinsa.com/review/goods/2722805
오버핏으로 입기 좋고 가을딥 퍼스널컬러이신분 한테 엄청 예쁠꺼 같아요!!,https://www.musinsa.com/review/goods/2722805
요즘 스트릿아이템들이 가격대가 있는데 가격대비 로고랑 색감 전부다 완전 만족합니다,https://www.musinsa.com/review/goods/2722805
진짜 몇일을 고민하다가 질렀는데 사이즈도 핏도 너무예쁘네용 진작살걸,https://www.musinsa.com/review/goods/2722805
옷 색감도 너무 예쁘고 핏도 마음에 들어용 사이즈도 맞네용,https://www.musinsa.com/review/goods/2722805
디자인이 굉장히 예쁘고 색감도 정말 선명한것 같습니다,https://www.musinsa.com/review/goods/2722805
총장이 조금 길어 밑단을 접어서 입을때 조금 힘이 없어 고정이 잘 안되는 거 빼고는 다 좋아요,https://www.musinsa.com/review/goods/2722805
핏이 정말 마음에 들고 두툼해서 겨울에 잘 입고 댕길 것 같아요,https://www.musinsa.com/review/goods/2722805
버건디색감이 너무 좋고 후드가 너무 크지 않아요 적당한 것 같습니다.,https://www.musinsa.com/review/goods/2722805
사이즈도 적당하고 색상도 너무 이뻐서 잘 압고 다닐 거 같아요,https://www.musinsa.com/review/goods/2722805
색이 너무 이쁜 거 같아요!! 기모도 들어있어서 따뜻합니다,https://www.musinsa.com/review/goods/2722805
"핏이 너무 예뻐요
색이 딱히 겹치는 색상이 아니라 좋습니다!",https://www.musinsa.com/review/goods/2722805
색감이 정 - 말 예쁘고 .. 말해 뭐해 퀄리티 아주 미쳤습니다 .. 근데 키가 커서 그런지 기장이 살짝 아쉽네요,https://www.musinsa.com/review/goods/2722805
옷이 참이쁩니다 꼭 사서 입어보세요 추천드립니다,https://www.musinsa.com/review/goods/2722805
M시켰는데 오버핏으로 좀 크게 나오네요 건조기 한번 돌리면 이뻐요,https://www.musinsa.com/review/goods/2722805
"원래 무신사 후기 귀찮아서 안 쓰는데 얘는 입어보자마자 핏이 너무 맘에 들어서 “리뷰 써야지~” 하면서 사진 찍은 아이예요 ㅋㅋ
첫장은 밑에 고무줄 안 접은 거고 두번째는 접어서 입어본 거예요! 갠적으로 접어서 입고 안에 흰티 레이어드 하는 게 더 예뿌네용 브랜드 후드티들은 스몰도 되게 크게 나온 경우가 있는데 이건 적당히 널널하면서 예쁘게 잡아주기까지해요! 손 위로 번쩍 들어서 옷이 올라가도 예쁘게 접힌답니다... 입고 활동해본 적은 없어서 불편함이라던가 단점을 못 느껴서 너무 극찬하는 거 같은데 뒤에 프린트팅도 예쁘고 가슴에 있는 로고는 자수예요! 제가 극강의 가성비와 실용성을 따지고 고민을 백번정도 하다가 사는 사람인데 버건디 맨투맨이 있음에도 불구하고 요즘 버건디에 빠져서 샀는데 후회 안 해요🫶🏻 사진보다 여러분들이 입은 실물이 더 예쁠 겁니다✨",https://www.musinsa.com/review/goods/2722805
"키185에 몸무게 77인데 XL사이즈 딱 보기 좋아요.
쿨톤, 웜톤에 모두 잘 어울리는 톤다운된 버건디에요.",https://www.musinsa.com/review/goods/2722805
좋은 제품 저렴하게 구매 잘했습니다. 배송도 빠르고 좋아요 잘 사용 하겠습니다.  사업 번창 하세요,https://www.musinsa.com/review/goods/2722805
브라운브레스 후드티 기대하고 샀는데 생각보다 사이즈가 애매한 것 같아서 아쉬웠어요ㅠ 근데 질이나 색감자체는 너무 좋아요 부풀도 안올라와요!,https://www.musinsa.com/review/goods/2722805
하 진짜 사장님 사랑해요 ♡♡ 낼 놀러가는데 배송이 뭔 2일만에 와써요 ㅠㅠ진짜 왜 살까말까 고민했는지.. 너무 시간이 아깝네요 ㅠㅠ가격도 할인해서 나쁘지 않은데 색도 이뻐요 사장님 진짜 번창하세여 !!,https://www.musinsa.com/review/goods/2722805
배송 하루?이틀?만에 빠르게 왔구 안감이 보들보들해서 2월달에 패딩 없이 입기 딱 좋아여 사이즈도 잘맞긴 한데 약간 길고 품이 커서 s시켰어도 충분 했을거 같은데 오버핏으로는 m 딱 조아요 회색 와이드팬츠랑 입으면 너무너무 이쁩니다👍🏻👍🏻 무게감 약간 있어용,https://www.musinsa.com/review/goods/2722805
"진짜 핏이 이뻐서 너무 자주입는 후드티에여,, 좋습미다",https://www.musinsa.com/review/goods/2722805
다들 꼭 사세요 !!! 사진으로 봤을 땐 잘 모르겠지만 실물이 훨 이뻐요 ㅠㅠ 항상 L입었던 저도 이건 또 S였는데 잘 맞네요 ..? 브라운브레스 옷들은 너무 이쁜거같아요 ㅠㅠ 버건디 색이라 더 찰떡 ㅠ 😭👍🏻👍🏻👍🏻😍,https://www.musinsa.com/review/goods/2722805
"학교갈 때, 집 앞 편의점 등 등 편하게 입기 너무 좋은거 같아요. 뒤에 프린팅도 예쁘고 편한코디 가능할 거 같아요.",https://www.musinsa.com/review/goods/2722805
할인할때사서 지금 더 안산거 후회중이에요ㅠㅜㅠ 진짜 넘예쁘구요 색 종류별로 다 사고싶어요ㅠㅜㅜㅠ 모든 색 다 모아볼게요^3^,https://www.musinsa.com/review/goods/2722805
다들 꼭 사세요 !!! 사진으로 봤을 땐 잘 모르겠지만 실물이 훨 이뻐요 ㅠㅠ 항상 L입었던 저도 이건 또 S였는데 잘 맞네요 ..? 브라운브레스 옷들은 너무 이쁜거같아요 ㅠㅠ 버건디 색이라 더 찰떡 ㅠ 😉😍,https://www.musinsa.com/review/goods/2722805
"기모가 없어서 더 좋았던 것 같음
색감 진하고 버건디 색깔 후드 사고 싶었는데 너무 잘 산듯👍",https://www.musinsa.com/review/goods/2722805
티셔츠 핏이 너무너무 예쁩니다! 완전 편하고 맨날 입어요!!,https://www.musinsa.com/review/goods/2722805
어두운색 잘안받아서 얼굴빛이 좀 죽지만.. 핏도 디자인도 그뤠잇해요 s랑 m고민하다가 오버핏까진 바라지않아서 s했는데 적당히 넉넉하니 길이도 딱 조아요,https://www.musinsa.com/review/goods/2722805
우선 오기 전부터 엄청 기대했었는데 기대만큼 너무 예뻣구욥~!!😙 배송이 이틀?만에 왔어여.. 이렇게 빨리 온 건 이번이 첨이에여❤️❤️ 색감도 너뮤 이쁘고 핏도 이뻣어요 다들 꼭 사보시길~~ 😌😌,https://www.musinsa.com/review/goods/2722805
색감은 진짜 실물이 훨씬 이쁘고 주변에서도 확실히 브라운브레스가 색감이 좋다고 칭찬하네요,https://www.musinsa.com/review/goods/2722805
우선 색감 자체부터 개예쁨 원래 사이즈 m인데 s사도 좋았을거라는 생각이 듬..ㅜ,https://www.musinsa.com/review/goods/2722805
사진으로 보는것처럼 너무 이뻤어요. 버건디랑 네이비 둘 중에 고민했는데 처음 입어보는 버건디 사봤더니 후회되지 않에요.,https://www.musinsa.com/review/goods/2722805
"중딩 아들 네이비 구매하고 잘입길래 
블프때 버건디로 구매했어요 원단 도톰하고 넉넉하니 색감도예쁘네요 이것도 잘 입을것 같네요 별다른디자인 없어도 브라운브레스 로고가 다했어여 후드도 커서 머리를 넉넉히 감싸주고 맘에들어요",https://www.musinsa.com/review/goods/2722805
색감도이쁘고 핏도좋아요 되게 자주 입는 후드티,https://www.musinsa.com/review/goods/2722805
색깔 아주 예쁘고 옷도 편해요. 세탁 후 사이즈 살짝 준 상태에서 잘 맞아요,https://www.musinsa.com/review/goods/2722805
핏이예뻐요 길이도 색깔도 마음에드네용 빨래해도 잘 안줄어들어요 논기모라그런가 아무튼마음에듭니다!,https://www.musinsa.com/review/goods/2722805
진짜 개개ㅐㅐㄱ이쁜데 제 키가 문제죠 걍 155만 되면 이뿌게 입을 수 있을 거 같아여 ㅠ 전 레이어드 티랑 기장이 안 맞아서 낑낑댔답니다 암튼 다들 고민 말고 바로 질러 ㄱㄱ 색감 개이쁨요 그리고 브라운브레스 관계자님 이걸 보신다면 저같은 난쟁이 똥자루를 위해 좀 사이즈 작은 것도 내주세요,https://www.musinsa.com/review/goods/2722805
버건디 색상 후드티 중 제일 예쁜 거 같아요 모자각도 예쁩니다!,https://www.musinsa.com/review/goods/2722805
예쁘고 잘 맞습니다.  중학생인데 스타일나고 괜찮습니다,https://www.musinsa.com/review/goods/2722805
여자친구랑 입을려고 샀습니다. 너무 예뻐서 잘 입고 있습니다👍🏻,https://www.musinsa.com/review/goods/2722805
좀 많이 컸지만 이쁜 오버핏이었어요!! 색감은 예상보다 조금 더 어두웠어요,https://www.musinsa.com/review/goods/2722805
"후덜덜한 가격에 구매를 망설이고 있었지만 블프와 쿠폰 영끌로 사버린 후드티,,
안 어울리면 어쩌나 했지만 다 뻘소리입니다 개 이뻐요
크기 딱 좋음
옷 재질도 완전 고급져서 입으면 안이 부들부들함
따뜻하기도 따뜻함
배송도 목요일에 시켜서 토요일 오전에 바로 받음
포장상태까지 완벽
5개가 모두 오랜만에 만족한 옷",https://www.musinsa.com/review/goods/2722805
가격은 조금 비싸긴 해도 자주입을거 같고 옷이 완전 이뻐요,https://www.musinsa.com/review/goods/2722805
"핏이 예쁘고 색감도 좋아요
두께도 적당히고 원단에 힘이 있어요",https://www.musinsa.com/review/goods/2722805
좋아요 라지사이즈 시켰는데 넘 커서 엠으로 교환했는데 엠은 또 넘 딱맞더라구여 그래도 저랑 키 비슷하신분들은 엠 시키시는거 추천드려요,https://www.musinsa.com/review/goods/2722805
무난하게 입기 좋아요 뒤에 로고가 너무 귀여워요,https://www.musinsa.com/review/goods/2722805
옷 진짜 너무이뻐요 근데 세탁하면 색이 좀 연해지는거 같은데 그래도 이쁘고 핏도 완전 대박입니다ㅏ무ㅜㅠ,https://www.musinsa.com/review/goods/2722805
이 후드티는 진짜 개꿀맛집입니다 색감이 진짜 예뻐요!!! 아무 바지에 입어도 다 잘 어울리고 사이즈는 조금 큰거 빼고 완벽. 다 사세요!!! 적극 추첰,https://www.musinsa.com/review/goods/2722805
야자친구랑 같이 커플로 입을려고 샀습니다. 색감은 너무 맘에 들고 입어보니까 생각보다 얇더라구요. 얇은 만큼 가볍습니다👍🏻,https://www.musinsa.com/review/goods/2722805
금액이 조금만 더 저렴하믄 좋겠어요. 생각보다 색상이 맘에들어요.  아직 세탁은 안해봤는데 변형없었음 좋겠드라,https://www.musinsa.com/review/goods/2722805
색깔이 진짜 원하는 그대로 진짜 이쁘게 왔구요 후회 안 해요,https://www.musinsa.com/review/goods/2722805
뒤에 있는 로고가 커서 너무 이쁘고 따듯해서 자주 입을거 같아요!!,https://www.musinsa.com/review/goods/2722805
배송빠르네요 사용전입니다 사진과같아요 많이지금입기 좋구요 색상이 맘에듭니다,https://www.musinsa.com/review/goods/2722805
색깔이 진짜 미쳤구요 사도 후회 절절대 안 합니다!,https://www.musinsa.com/review/goods/2722805
너무 이쁘고 좋네요 ㅋㅋ 계속 이것만 입고잇오요 사랑해요,https://www.musinsa.com/review/goods/2722805
새 옷 냄새가 안나서 좋았고 포장이 꼼꼼해서 좋아요 색이 예뻐서 자주 입을 수 있는 옷 같아요 좋아요!!,https://www.musinsa.com/review/goods/2722805
기모여서 그런지 너무 부들부들하고 따듯해요!!한겨울에 입어도 춥지 않을거 같아요👍,https://www.musinsa.com/review/goods/2722805
무난한 버건디 색 후드티를 찾으신다면 추천드려요! 평소에 편하게 입기도 괜찮아요. 무게는 그렇게 무겁지는 않아요~,https://www.musinsa.com/review/goods/2722805
색상이 늠늠 맘에 들어요.  어두운레드입니다. 배송도 빨랐어요 고딩아들이 좋아하네요,https://www.musinsa.com/review/goods/2722805
버건디 색상 많이 이쁩니다.만족합니다.믿고 구매한보람 있습니다,https://www.musinsa.com/review/goods/2722805
디게좋아여 이거 이인정??ㅋㅋ이인정 이인장 이니이정 이이인정,https://www.musinsa.com/review/goods/2722805
배송이 되게 빠르고 색감도 생각했던 거랑 똑같아요 근데 생각보다 두께가 좀 얇아서 건조기 돌리면 변형될 것 같아서 안 돌리는 게 좋을 것 같아요,https://www.musinsa.com/review/goods/2722805
색깔 완전 이쁘고 생각보다 부담스럽지 않은 색감이라 좋은 것 같아요. 핏도 재질도 힙한 스타일로 떨어져서 갠적으로 마음에 듭니다. 간단히 나갈때나 대충 입을때도 엄청 자주 입어요,https://www.musinsa.com/review/goods/2722805
가격대비 만족스럽네요 배송도 빠르고 코디하기 좋아요,https://www.musinsa.com/review/goods/2722805
색깔이 생각보다 보라? 빛이 좀 돌고 밝아요 그리고 사이즈는 생각보다 크니까 정사이즈 해도 ㄱㅊ을거같아용,https://www.musinsa.com/review/goods/2722805
디자인도 좋고 질감도 좋아서 손이 자주갈거같아요,https://www.musinsa.com/review/goods/2722805
기장 길지 않아서 핏이 너무 예뻐요. 새깜이 선명해서 촌스럽지 않아요,https://www.musinsa.com/review/goods/2722805
학교 학원 갈 때 편하게 입고 싶어서 샀는데 엄청 가볍고 편해요 : > 색도 마음에 들고 뒤에 글씨도 예쁘네요 키 169 사이즈 M 오버핏으로 입기 딱 좋은 것 같습니다!,https://www.musinsa.com/review/goods/2722805
사이즈는 좀 크게 나왓고 전 기모 안감으로 시켜서 좀 두꺼웟어요. 색감도 버건디여서 요즘같은 가을날씨에 굉장히 잘 어울려요,https://www.musinsa.com/review/goods/2722805
"세탁 후 변형 없었구요
배송도 괜찮았구 다만 가격이 쪼옴? 비싼 듯🥺
디자인도 이쁘고요~ 회색 트레이닝랑 입으면 이쁘고염
블랙 와이드 팬츠랑 입어줘도 이쁠 듯합니다~ 추천!!",https://www.musinsa.com/review/goods/2722805
버건디 색상 진짜 예쁘구요!!  크기는 조금 커서 한사이즈 작은 거 하셔도 되겠지만 ~ 뒤에 프린팅 너무 이뻐서 좋습니다 ♡,https://www.musinsa.com/review/goods/2722805
배송도 빠르고 기모도 짱짱해서 대박 따뜻해요~~살짝 오버핏으로 입으려고 한치수 큰거 삿어요~-맘에 들어요,https://www.musinsa.com/review/goods/2722805
M사이즈 주문..오버핏으로 예뻐요~~두깨감도 좋고 따뜻하고 딸 교복위에 입으니 예쁘네요~추천 꾹~~누르고 갑니당^^기모 짱짱합니다~따뜻해요,https://www.musinsa.com/review/goods/2722805
"핏 잘 나오네용
무게도 가볍고 후드각도 잘 나와요 !",https://www.musinsa.com/review/goods/2722805
맘에드는데 색이 조금더 버건디엿음 좋았겟다 싶어요 벽돌색이많이나네요,https://www.musinsa.com/review/goods/2722805
핏이 미쳤구요 뒤에 있는 큰 프린팅이 아주 맛도리👍🏻👍🏻,https://www.musinsa.com/review/goods/2722805
"너무 맘에 들어요! 엄마가 잘 샀다네용~~
일단 색감이 너무 이쁘구요 등에 프린팅이 머싯어요,,🙌🏽
저 후드티 입으면 멋쟁이가 된 기분이듭니당
저는 세탁 후 변형이 없었어요! 
색감은 화면이랑 비슷하구요 추천합니다!!",https://www.musinsa.com/review/goods/2722805
아주 이쁘고 디자인도 실물이 더 나아요 배송도 빠르고 가격도 합리적인 것 같고 가격도 이정도 가격이면 적당한 것 같아요,https://www.musinsa.com/review/goods/2722805
색감은 화면이랑 비슷하고 오히려 실물을 받았을 때 더 이쁜 것 같아요 배송도 빠르고 가격도 이정도면 합리적인 것 같네요,https://www.musinsa.com/review/goods/2722805
"진짜 저 이런 색 옷 처음 입어봐서 안 어울릴까봐 걱정했는데 너무 예쁘고 잘 어울려요 진짜 가격 값함 두께는 조금 얇은데
사이즈도 잘 맞고 그냥 최고임",https://www.musinsa.com/review/goods/2722805
"사진에서 보이는 색이랑 색이 똑같아요!
추석 연휴 껴서 주문 했는데도 배송 바로 시작해서 빠르게 입을 수 있었고, 지금 날씨에 딱 맞는 옷입니다🤍🤍🤍 
고민하고 계시다면 고민하지 마시고 바로 사세요!!",https://www.musinsa.com/review/goods/2722805
색깔 화면이랑 완전 똑같고 딱 생각하던 색이였습니다 근데 크기가 남여공용이라 좀 커요..그으치만 색이 넘 이뻐서 이해 쌉가능입니다 버건디 짱!글고 뒷면에 글씨두 짱!,https://www.musinsa.com/review/goods/2722805
아주아주 조와요!!!!!!! 완전 이쁘고 편하고 제 키에선 엉덩이까지 덮습니다 사이즈도 잘 맞았던거 같고 재질도 탄탄했어요!,https://www.musinsa.com/review/goods/2722805
색감은 화면이랑 보는 것처럼 비슷하고 오히려 실물이 더 이쁘네요 그리고 배송도 빠르고 따뜻해요,https://www.musinsa.com/review/goods/2722805
기모 없는 옷 찾다가 찾게 되었는 데 버건디 색두 맘에 쏙 들어서 바로 구매했어요 심지어 세일기간이였음요^^끼햐호기쁘다^~^남여공용이라 옷이 크긴 큰데 그래두 색이 커버치니깐 크기는 나쁘지 않아용 엉덩이를 다 덮긴 한데 괜찮아요!다들 구매하세용 뒤에 글씨가 넘 귀엽습니다 추천추천⭐️!,https://www.musinsa.com/review/goods/2722805
사이즈가 커서 아쉽지만 디자인이 이뻐서 포인트 주기 좋아요,https://www.musinsa.com/review/goods/2722805
s 랑 m 사이즈 고민 되게 많이했는데 S 괜찮은거 같아요!! 아직까진 같은 옷 본 적 없습니다! 버건디 예뻐요,https://www.musinsa.com/review/goods/2722805
생각보다 사이즈가 커서 아쉽지만 색감이 이뻐요,https://www.musinsa.com/review/goods/2722805
"XL 시켰었는데 너무 커서 재주문했어요.
XL는 완전 오버핏!!
L 사이즈가 저에겐 허리 밴딩도 적딩히 쪼여주고 
흰티에 레이어드해서 입으면 잘 잡아줄 것 같아요.
배송은 하루만에 왔고 포장은 늘 깔끔합니다.
재질은 후드티치곤 좀 부드럽고 가벼운 느낌인데
겉옷에 받쳐 입을땐 이런 두께감이 더 좋을것 같아요
옷이 가벼우니 덜 답답하네요.
요즘 유행하는.버건디로 엄청 찾아헤맸는데
뒷 로고 촌스럽지 않고 너무 이쁘고 색감고 제가 찾던 버건디라 만족합니당.",https://www.musinsa.com/review/goods/2722805
색상이 실물이 훨씬 이쁩니다 근데 사이즈가 약간 커용 그래도 이쁩니당,https://www.musinsa.com/review/goods/2722805
"뒤에 로고가 정말 멋있어요 색상도 이쁘고 짱이네연 ㅋ
처음엔 좀 컸는데 건조기 돌리나까 딱맞아졌어연 ㅋ",https://www.musinsa.com/review/goods/2722805
이뻐요  사진그대로여요  좋아요  편하게  아무코디로도 좋은거같아요,https://www.musinsa.com/review/goods/2722805
색감이 생각보다 어두워서 좀 아쉬웠는데 핏은 좋았어요!! 근데 모자 쓰는 부분이 조금 작아서 m으로 시켜도 괜찮았을 것 같네요 기장도 좋아요!,https://www.musinsa.com/review/goods/2722805
일단 상품사진보다 실제로 착용한 핏이 훨씬 예쁘고 맘에 듭니다. 색깔은 제가 원했던 많이 밝지 않은 칠한 버건디 색이어서 좋았고 무채색만 많이 구매하는 사람으로서 버건디 색을 직접 사는 건 처음인데 되게 맘에 들고 베이지/오트밀 색상의 카고팬츠랑 같이 입으니까 너무 예쁘더라고요! 다른 색상도 돈 생기면 또 사고 싶습니당,https://www.musinsa.com/review/goods/2722805
색감이 너무 예뻐요! 사이즈가 예쁘게 딱 맞긴 하는데 한 사이즈 크게 사도 괜찮을 거 같네요,https://www.musinsa.com/review/goods/2722805
"S샀는데 뭔가 애매해서 m샀더니 커요ㅜ
하지만 잘입을게요 이뻐요",https://www.musinsa.com/review/goods/2722805
뒤에 로고가 디게 힙!해보여서 사봤는데 디자인 굉장히 만족만족쓰해요😎 제가 마른체형이라 사이즈는 조금 큰 감이 없지않아있는데 이참에 오버핏 한번 입어보죠❗️,https://www.musinsa.com/review/goods/2722805
색도이쁘고 그냥 이뻐요 가격이 비싸서 고민하다 그냥 질렀눈데 제일 만족해요,https://www.musinsa.com/review/goods/2722805
옷이 너무 이쁩니다 너무너무 만족스러운 제품입니다,https://www.musinsa.com/review/goods/2722805
색감이 예쁘고 옷 두께가 얇아서 좋아요 s샀으면 핏이 더 예뻣을 것 같아요,https://www.musinsa.com/review/goods/2722805
색감은 사진보단 어두운 느낌이고 시보리는 짱짱하고 이쁩니다,https://www.musinsa.com/review/goods/2722805
버건디 후드티 사고싶어서 걍 인기 많은거 시컀는데 좋아요 힙해짐 ㅋㅡㅋ 근디 살짝 스투시로 오해받음 그래도 예뻐여,https://www.musinsa.com/review/goods/2722805
"색감도 좋고 핏도 딱 원하던 핏이에요!
너무 마음에 들어요!",https://www.musinsa.com/review/goods/2722805
색이 생각보다는 어두운거같지만 오히려 코디하기 쉬울거 같아서 좋아요,https://www.musinsa.com/review/goods/2722805
예뻐요!! 색도 예쁘고 뒤에 프린팅이 너무 마음에 들어요 ㅎㅎ,https://www.musinsa.com/review/goods/2722805
사이즈 딱 좋고 핏도 무지 좋아요.색상은 벽돌색 보다 좀 어두운 색..안 이쁘면 어쩌지..라고 생각했는데..오~이뻐요~이뻐^^,https://www.musinsa.com/review/goods/2722805
"브라운브레스 브랜드 첫 구매인데, 만족합니다. 근데 막상 입고 다닐 때 어울리는 바지를 찾기가 어렵네요 ㅎㅎ;;",https://www.musinsa.com/review/goods/2722805
크기는 괜찮은데 생각보다 길어요. 사진으로 보는거 보다 생각보다 어두워요. 마감이 좋아서 만족스러워요,https://www.musinsa.com/review/goods/2722805
사이즈 아주 적당하고 핏도 좋은거 같습니다 !! 제품도 딱 생각했던 그대로여서 아주 만족하는 제품입니다 ! 추천드립니다 !!,https://www.musinsa.com/review/goods/2722805
딱 원하는 색이 와서 좋았어여 핏도 좋고 맘에들어용🦅🦅,https://www.musinsa.com/review/goods/2722805
"일단 막 입기 넘 좋구요,! 공부하러갈때 맨날 입어요 ㅎㅎ",https://www.musinsa.com/review/goods/2722805
배송도 빠르고 색깔도 이쁘고 핏도 좋아서 요즘 자주 입네요~,https://www.musinsa.com/review/goods/2722805
좋아요 오버핏 입는다고 크게 사지 마세요 이건 정사이즈가 이뿝니다,https://www.musinsa.com/review/goods/2722805
크기는 괜찮은데 몸 부분 길이가 좀 길어요. 마감이 좋아서 만족스러워요,https://www.musinsa.com/review/goods/2722805
라지사이즈 품절이라 엑라로 샀는데 크긴하지만 원래 크게입는걸 좋아해서 마음에 들어영,https://www.musinsa.com/review/goods/2722805
"색상 너무 예쁘고 
뒷모습 프린팅은
정말 취향저격 입니다!!
버건디 강추에요~~~",https://www.musinsa.com/review/goods/2722805
쭈리보다는 기모 핏이 더 예쁠 것 같아여 미디움 샀는데 좀 부해보여서 스몰 샀어도 충분했을 듯 합니다,https://www.musinsa.com/review/goods/2722805
기모 있어서 좀 더움. 근데 이뻐서 용서됨. 색도 이쁨.,https://www.musinsa.com/review/goods/2722805
생각했던것 보다 색은 이뻐요 단점은 생각보다 얇아요,https://www.musinsa.com/review/goods/2722805
"색감,핏 너무예쁘고 좋은데 후드 각이 안이쁘고 흐물흐물한게 아쉽네요",https://www.musinsa.com/review/goods/2722805
팔기장이 좀짧은거 빼곤 전체적으로 핏 이쁘네요 품이 조금 작은 감도 있어요 근데 옷이 이쁘니 잘 입을개요,https://www.musinsa.com/review/goods/2722805
좀 긴데 그래도 예뻐욥 기모가 아니라서 입으면 되게 얇은 것 같기도 하네요 그리고 모자가 좀 커서 맘에 들어요,https://www.musinsa.com/review/goods/2722805
"색감은 미쳤습니다. 
근데 가격대비 퀄리티가 좋다고는 못하겠네요 
좀 잘늘어나고 잘 망가질 것 같은 원단입니다",https://www.musinsa.com/review/goods/2722805
기본 후디티로 입기 너무 좋아요! 다른색도 살꺼 같아요!!,https://www.musinsa.com/review/goods/2722805
색깔 무난하게 이쁘네용 캐트릿 입문으로 좋은 아이템인 듯 카고바지랑 매치하면 훨 이뻐요,https://www.musinsa.com/review/goods/2722805
색감 예쁘고 핏도 예쁘네여 또 구매하겠습니다 짱,https://www.musinsa.com/review/goods/2722805
힙스럽고 색감이 막 쨍하지도 않고 고급져보이는 후드티입니다. 정말 이쁘고 잘입고 다닐거 같아요,https://www.musinsa.com/review/goods/2722805
"요골레 구입한 후디중 가장 마음에 드는 후디입니다.
색이 겁나 이뻐요.",https://www.musinsa.com/review/goods/2722805
로고가 간지나고 넘 좋습니다.. 힙해서 마음에 들어요 ㅠ,https://www.musinsa.com/review/goods/2722805
핏이 너무예쁘고 색감도 넘예쁘고 재질너무 짱짱하고 좋아요! 요즘 이 옷만입어서 친구들이 그만 입으래요..ㅎㅎ,https://www.musinsa.com/review/goods/2722805
옷이 색감이 예쁘고 핏도 잘 나와서 데일리로 입기에 예뻐요,https://www.musinsa.com/review/goods/2722805
색깔도 나쁘지 않고 사이즈도 적당한 오버핏 사이즈입니다,https://www.musinsa.com/review/goods/2722805
사이즈도 좋고 색도 버건디 색이라 코디하기 좋네요,https://www.musinsa.com/review/goods/2722805
생각보다 얇아서 봄에 입기 좋을거같아요! 후기보니까 제 스펙에는 원래 사이즈보다 한사이즈 크게 m많이 입으셔서 m으로 샀는데 생각보다 커서 당황했지만 너무 예뻐요!,https://www.musinsa.com/review/goods/2722805
사이즈 및 크기에 매우 만족하면서 입고있습니다.,https://www.musinsa.com/review/goods/2722805
