URL,리뷰 내용
https://www.musinsa.com/review/goods/1615829,"좀 커요~
제주 여행 갈 때 입으라고 사줬는데 크네요~"
https://www.musinsa.com/review/goods/1615829,생각보다 큼 젤작은사이즈 추천드림 기장은 잛음
https://www.musinsa.com/review/goods/1615829,"세로 길이가 좀 짧아요ㅠㅠ 엉덩이 덮는 길이를 원했는데 아쉬웠어용,,"
https://www.musinsa.com/review/goods/1615829,두께감도 좋고 사이즈도 잘 맞아서 편하게 입을거 같아요
https://www.musinsa.com/review/goods/1615829,"아 솔직히 완전 별로에요.. 기대 많이 했는데 ㅜㅜ
모자각이 너무 아쉽네요"
https://www.musinsa.com/review/goods/1615829,"건조기 사용할 생각하고 총 기장이 75라고 해서 넉넉한줄 알고 XL 구매 했는데, 건조기 들어갔다 나오니 70도 안되게 짧아졌네요...
다른 브랜드 제품들에 비해서 유독 전체적으로 많이 줄어드네요...
건조기 사용하시는 분들은 2치수 정도 크게 구매하시거나 해야 할듯요~
원래 오버핏 좋아하는데, 딱 맞게 입어야 겠어요~ㅎㅎ"
https://www.musinsa.com/review/goods/1615829,가격도 좋고 품질도 좋고 이런 제품 좋아요. 많이 파세요
https://www.musinsa.com/review/goods/1615829,옷이 가로로 커요.. 엉덩이 가려쥬는 후드를 생각햇는데 그렇진 않앗어욤..
https://www.musinsa.com/review/goods/1615829,데일리하게 착용할 수 있을 것 같아서 좋은 것 같네여
https://www.musinsa.com/review/goods/1615829,"마감처리가 조금 아쉬움.. 
옷은 두껍고 모자사이즈도 큼
자잘한 실밥이 많아서 대략 10군대는 자른듯"
https://www.musinsa.com/review/goods/1615829,데일리 하게 착용 할 수 있을 거 같아서 추천 드립니다
https://www.musinsa.com/review/goods/1615829,"크긴 한데 입었을때 묵직하고 탄탄해요
디테일도 좋아요"
https://www.musinsa.com/review/goods/1615829,생각보다도 옷이 더 큰 거 같아요ㅜㅜ 그래도 가격에 비해 만족스럽습니다
https://www.musinsa.com/review/goods/1615829,두껍고 박시하고 가격 개안코 잘입어볼게요오오
https://www.musinsa.com/review/goods/1615829,그냥 무난하고 안에 기모들어있어서 좀 더울수도
https://www.musinsa.com/review/goods/1615829,"많에 두껍운데 핏 이쁘게 잘 빠지고 좋습니다 
모자 핏도 미쳣구여"
https://www.musinsa.com/review/goods/1615829,나쁘지않고 그냥 후리하게입기좋은 무지후드티
https://www.musinsa.com/review/goods/1615829,"사이즈가 완전 커서 고민인데 
그래도 몇번빨면 줄어들겠죠??
따뜻합니다"
https://www.musinsa.com/review/goods/1615829,"딱맞게 입는 스타일인데 저한테는 생각보다 더 커요
옷은 좋음"
https://www.musinsa.com/review/goods/1615829,팔부분 마감이 너무 아쉽습니다 말려들어갔어요 그거빼곤 다 괜찮아요
https://www.musinsa.com/review/goods/1615829,아래로조금길고 모자가 엄청커요. 제가 오버핏을 잘몰라서 그런것 같기도합니다.
https://www.musinsa.com/review/goods/1615829,회색후드티 지인에게 추천받아 구매하였는데 재질은 좋지만 저에겐 좀 크더라구요 왜소하신분들은 사이즈 잘 체크해보셔야될것같습니다.
https://www.musinsa.com/review/goods/1615829,제가왜소해서그런지 오버핏 이 상품은 사이즈가 좀 크네여ㅠㅠ
https://www.musinsa.com/review/goods/1615829,"기장이 너무 길다는 느낌이에요. 여기에 레이어드까지하면 상체가 너무 길어보여서 다리 짧아보이는 느낌이 납니다. 
저와 비슷한 체형이신분들은 L로 가세요."
https://www.musinsa.com/review/goods/1615829,"핏이 어정쩡해서 맘에 쏙 들지는 않지만
깔끔하고 따뜻합니다!"
https://www.musinsa.com/review/goods/1615829,"핏이 저에겐 잘 맞지는 않지만
깔끔하고 좋아요. 잘 입겠습니다!"
https://www.musinsa.com/review/goods/1615829,"핏이 조금.. 이상해서 아쉬워요 ㅠㅠ
그래도 추울 때 잘 입을 것 같습니다!!"
https://www.musinsa.com/review/goods/1615829,약간 정사이즈로 구매했을때 작은 감이 없잖아 있어요
https://www.musinsa.com/review/goods/1615829,안에 기모라 따뜻하고 무난하게 입을 수 있어서 좋네요
https://www.musinsa.com/review/goods/1615829,기모쪽에 털이 너무 많이 묻어 나오네요 드라이클리닝도 한번했는데…
https://www.musinsa.com/review/goods/1615829,그냥 무난무난 근데 생각보다 너무 커서 당황햇다
https://www.musinsa.com/review/goods/1615829,배송도 빠르고 저렴하게 구입 했네요 아이가 좋아하네요
https://www.musinsa.com/review/goods/1615829,배송도 빠르고 질이 좋네요..아이가 이옷만입어요 다른색으로 하나구입하려고압니다
https://www.musinsa.com/review/goods/1615829,그냥 가성비려입기엔 나쁘진않음 근데 마르면 그냥 입지마삼
https://www.musinsa.com/review/goods/1615829,이 브랜드 후드티가 이뻐서 다른 종류로 2벌 샀는데 이건 너무 핏이 안예쁘네요ㅠ 그래도 잘 입는중이긴 합니다ㅠ
https://www.musinsa.com/review/goods/1615829,나쁘지 않음 안이 기모라 살짝 더움 가성비 좋은듯
https://www.musinsa.com/review/goods/1615829,옷 마감이 깔끔하고 이뻐요 잘산거 같아요. 마음에 듭니다.
https://www.musinsa.com/review/goods/1615829,다좋은데 세탁한번하고나니 건조기돌린거도아닌데 총기장이 엄청 줄었네요 ㅜㅜ 줄어들거생각하고 있는크게사시는게 나을거같아요
https://www.musinsa.com/review/goods/1615829,마음에 듭니다. 전투용으로 하나 더 구매예정입니다.
https://www.musinsa.com/review/goods/1615829,이뻐요 나중에도 재구매할거고 모든옷에 잘어울려요
https://www.musinsa.com/review/goods/1615829,"그냥저냥 입기 좋아요 디자인이나 핏보단
1,2 만원대 후드 느낌"
https://www.musinsa.com/review/goods/1615829,"그냥 막입기 좋아요 생각하던 핏은 아니데
그냥 1,2만원대 후드랑 비슷하네요 
막입는용"
https://www.musinsa.com/review/goods/1615829,기모원단이라 좋고 사이즈도 좋은데 안감 흰색 털날림... 역시 싸구려는 이유가있음
https://www.musinsa.com/review/goods/1615829,L사이즈 주문 상당히 오버핏으로 나와서 좋습니다 어깨부분이 다른 타사 오버핏보다 커요
https://www.musinsa.com/review/goods/1615829,무난하고 예뻐요~~ 남자가 입음 더 더 이쁠 듯 해용~ 너무 오버핏말고 적당한 오버핏이 더 예쁨
https://www.musinsa.com/review/goods/1615829,이때까지 입어본 후드중에 모자가 제일커요 ;; 그만큼 모자만 넘 커요ㅜ 기모이지만 탄탄하지는 않구. 싸게 전투용으로 입기에는 추천합니다.
https://www.musinsa.com/review/goods/1615829,이뻐요 뜨시구요 품도 적당하고 아무튼 이쁩니다
https://www.musinsa.com/review/goods/1615829,예전에 비해 기모가 얇아진것 같아서 많이 아쉬워요
https://www.musinsa.com/review/goods/1615829,후드 중에선 뇌게 좋은 거 같아요 기모라서 되개 더움
https://www.musinsa.com/review/goods/1615829,M사이즈 시켰는데 저한테 길이가 좀 짧았어요 l사이즈 살걸 후회되긴하는데 만족합니다
https://www.musinsa.com/review/goods/1615829,"옷괜찮아요
지금입기에는 좀더워요
감사합니다"
https://www.musinsa.com/review/goods/1615829,세탁한지 두번만에 보풀파티 열었습니다... 그냥 일년정도 입기좋은듯
https://www.musinsa.com/review/goods/1615829,기장이 살짝 짧은 감이 있어요 빨래를 하시고 옷 보관을 잘하셔야 합니다
https://www.musinsa.com/review/goods/1615829,"생각보다 픽이 좋아요 너무 만족합니다
다음에도 자주 이용할게요"
https://www.musinsa.com/review/goods/1615829,나쁘지는 않지만 가끔씩 착용할 것 같은 아이템입니다.
https://www.musinsa.com/review/goods/1615829,가격대비 좋은 옷 인것 같아요. 봄에 입기 좋을 것 같습니다
https://www.musinsa.com/review/goods/1615829,그냥 무난무난한 제품의 후드티산거같아요! 잘입겠습니다
https://www.musinsa.com/review/goods/1615829,"아주 맘에 들어합니다
기본템으로 무조건 갖고있길
기모가 약간 있고 가을엔 못입늘꺼같아요
초겨울용으로 추천드려요
길이감 적당합니다"
https://www.musinsa.com/review/goods/1615829,"나쁘지 않은 듯 해요

모자각도 살아있고 귀여운듯함"
https://www.musinsa.com/review/goods/1615829,.. 한번빨고 줄어듬 .. 제가 .. 뭔갈 잘못한걸까유... 그리고 통이 좁음
https://www.musinsa.com/review/goods/1615829,다 좋은데 모자가 너무 커서 살짝 우스꽝스럽습니다
https://www.musinsa.com/review/goods/1615829,두꺼워서 봄이나 가을 후기에 입기 좋을거같네요
https://www.musinsa.com/review/goods/1615829,사이즈도 좀 큰감이있는데 재질다체가 힘이있어서 부한감이있습니다 그래서 의도치않게 힙함보단 큐티큐티하다해야하나? 무튼 핏이랑 사이즈가 대만족은 아닙니다
https://www.musinsa.com/review/goods/1615829,처음에는 사이즈가 딱 맞았는데 한 번 빨래 하고나니 줄어들어서 작아졌네요... 아쉽습니다
https://www.musinsa.com/review/goods/1615829,"기모입니다~
오버핏이 이뻐요
하지만 안에 이너티에 엄청 무언가 묻어납니다"
https://www.musinsa.com/review/goods/1615829,기모가 두꺼워요. 한겨울 아니면 입지 않을듯해요
https://www.musinsa.com/review/goods/1615829,기모라서 실내에서는 너무 덥고 핏이 그렇게 좋지도 않고 그냥 싼값에 입는 감성
https://www.musinsa.com/review/goods/1615829,오버핏 후드 찾으시면 이거 괜찮은듯합니다 가성비 좋아요
https://www.musinsa.com/review/goods/1615829,사이즈도 오버핏느낌으로 딱 입기 좋았고 따뜻하네요
https://www.musinsa.com/review/goods/1615829,"딱좋아용 핏괜츔함
너무좋아따뜻하고 조음하힌"
https://www.musinsa.com/review/goods/1615829,사이즈랑 다 좋아요 굿입니다 많이파세요짱짱맨
https://www.musinsa.com/review/goods/1615829,L사이즈가 조금 큰편이 있긴하지마 오버핏하게 입을꺼라 ㅎ 상관없습니다~
https://www.musinsa.com/review/goods/1615829,"XL시켰다가 너무 커서 L로 교환했는데 기장이 짧았어요. 애매한 사이즈,,"
https://www.musinsa.com/review/goods/1615829,옷 빨았는데 수축성이 장난아니에요ㅠ 많이 작아짐 옷 자체는 괜찮아요
https://www.musinsa.com/review/goods/1615829,"오버핏 으로 쉐입 예쁘고 도톰하고 소재도 좋은데 어깨 봉제선이 터져있었어요...
수선해서 입고있음"
https://www.musinsa.com/review/goods/1615829,"마감이 안좋았으나, 그냥 입고있습니다
입을만합니다"
https://www.musinsa.com/review/goods/1615829,"너무 먼가 이상함
생각보다 머지?이럼
살짝 이상함"
https://www.musinsa.com/review/goods/1615829,적당한 오버핏에 두께감은 겨울에 입기 좋습니다
https://www.musinsa.com/review/goods/1615829,잘산거 같네요 ㅋ두껍고 겨울에 입기 정말 딱이네여
https://www.musinsa.com/review/goods/1615829,"배송이 2주나 걸리는걸보니 엄청난게 오겠구나
라고 기대한건
선물한 누나에겐 좀 미안할정도로 평범했습니다. 
보통크기 162 여자에게  약간 크대요"
https://www.musinsa.com/review/goods/1615829,"두툼하고 따뜻한데 소재가 그렇게 좋아보이지는 않네요. 그래도 가격생각하면 나쁘지는 않아요.
그리구 건조기 돌리면 한치수 이상 줄어드니 건조기는 약하게하거나 안하는게 좋습니다."
https://www.musinsa.com/review/goods/1615829,처음에 상품에 문제가 있어서 교환을 요청드렸었는데 교환도 빨리 되고 좋았어요 ! 핏은 나쁘지 않습니다
https://www.musinsa.com/review/goods/1615829,좋아요ㅎㅎ따뜻하고 편안하고 기모가제대로들어갓있어요
https://www.musinsa.com/review/goods/1615829,기모있어서 따뜻하고 가을 겨울에 입기좋아요 구멍이작아서 입을때 살짝불편
https://www.musinsa.com/review/goods/1615829,"팔이랑 어깨 전체적으로 크지만 생각보다 길이가 짧음
세탁 한번 했더니 줄어듬"
https://www.musinsa.com/review/goods/1615829,작은 아들이 직접 골라 만족하며 잘입고 다녀요 만족
https://www.musinsa.com/review/goods/1615829,생각보다 기장이 많이 짧고 두께감은 좋아요 모자도 크고
https://www.musinsa.com/review/goods/1615829,아들이 커보인다고합니다. 등치가 작아서 그런지 좀크네요
https://www.musinsa.com/review/goods/1615829,예뻐요 모양고 사이즈도절맞아요 잘입을께요 좋아요
https://www.musinsa.com/review/goods/1615829,생각했던거보다 엄청 커요~ 한사이즈 더 작게 구매했으면 이뻤을거같아요
https://www.musinsa.com/review/goods/1615829,"기모라 따뜻하고 두께는 도톰하니 좋은데
어깨는 넓고 밑위는 짧아서 맵시가 안 나요 ㅠㅠ"
https://www.musinsa.com/review/goods/1615829,팔은 적당한데 하단 쪽이 짧아서 사이즈 정사이즈보다 한 치수 크게 하는 게 나을 듯 싶어요
https://www.musinsa.com/review/goods/1615829,원했던 후드티 이고 색깔도 너무 이뻐서 마음에 듭니다 다음에 또 주문할게요!!
https://www.musinsa.com/review/goods/1615829,굳굳 무난하고 전체적으로 좋아요 좋아요 가성비 좋네요 근데 먼지 묻음 한번세탁하고입으면 괜찮아짐
https://www.musinsa.com/review/goods/1615829,"처음에 받았을때 아이거 먼지뭐꼬 했는데
한번세탁하고나니까 나브지않어 그리고 엄 무난무난 전체적으로 그리고 이십자이상적었다"
https://www.musinsa.com/review/goods/1615829,도톰하고 좋긴 한데 저한테 살짝 커서 그런가 어벙하고 가오리핏..? 같아서 잘 안 입게 돼요
https://www.musinsa.com/review/goods/1615829,"사이즈 크고 괜찮아요
옷에 질감도 되게 좋은거같아요"
https://www.musinsa.com/review/goods/1615829,"품은  넓은데  길이감은  짧아요.
손을 든다든지, 앞으로 숙이게됌  허리가  다나와서  손이 자꾸가게됩니다.
개인적으로  길이가 짧은거 빼면  맘에  듭니다."
https://www.musinsa.com/review/goods/1615829,팔쪽이 생각보다 더 넓고 어깨가 살짝 애매한 느낌입니다 잘 생각하고 사시길..
https://www.musinsa.com/review/goods/1615829,귀엽긴한데 생각보다 많이 컸어요 보풀도 쉽게 일어나요
https://www.musinsa.com/review/goods/1615829,귀여운데 생각보다 넘 컸어요 보풀도 쉽게 일어나고
https://www.musinsa.com/review/goods/1615829,두번정도 입었는데 소매에 벌써 보풀이 일어나기 시작했어요
https://www.musinsa.com/review/goods/1615829,기본 후드티같구 편하게 입을 수 있을 것 같습니다
https://www.musinsa.com/review/goods/1615829,데츠그레잇 오폴레이션 데츠그레잇 오폴레이션이라고 말할수있습니다라고 말할수있습니다
https://www.musinsa.com/review/goods/1615829,"평소 오버핏95, 일반적인 옷은 100사이즈로 입습니다.
(붙지 않고 적당히 넉넉하게 입는 스타일입니다.)

안에 셔츠 등을 입을 수도 있어서 약간 크게 산다고 L사이즈로 주문하였습니다.
생각보다 더 큰 것같네요. 교환은 귀찮고 몸을 더 키울 생각이라
나중을 생각해서 그냥 입을 생각입니다.
저와 비슷하시다면 m사이즈 추천드립니다."
https://www.musinsa.com/review/goods/1615829,굿입니다 사이즈 색상모두굿굿 번창하세요 두께도 좋아요
https://www.musinsa.com/review/goods/1615829,기모후드티가없어서 불편했어요  그리고 이게마음에속들어요
https://www.musinsa.com/review/goods/1615829,"적당히 오버핏 이고
기모들어가서 따뜻하고 좋어요"
https://www.musinsa.com/review/goods/1615829,약간 두꺼운편입니다.생각보다는 더 오버핏이네요..가격대비 그럭저럭 ..
https://www.musinsa.com/review/goods/1615829,살짝 작긴한데 예뻐요 운동나갈때 입는거 추천드립니당
https://www.musinsa.com/review/goods/1615829,"깔끔하니 모양 이쁘게 잘나온 후드인데 넥라인 제봉이 불량이라 교환할까 하다가 말았네요
가격이 착해서 만족스러워요"
https://www.musinsa.com/review/goods/1615829,오버핏이여도 키가 작아서 저한테는 너무 크네요
https://www.musinsa.com/review/goods/1615829,우선 사이즈가 너무 작은느낌이라 마음에 안들었는데 신난 마음에 택을 바로 떼버려서 교환도 못하네요 ㅠ
https://www.musinsa.com/review/goods/1615829,"가격대비 만족스러운 상품입니다 
배송이 느져 아쉽네요"
https://www.musinsa.com/review/goods/1615829,사이즈 딱맞고 다 좋은데 실밥에 뜯겨있는 부분이 있어서 마감이 조금 아쉬웠어요
https://www.musinsa.com/review/goods/1615829,기모라 따듯하고 색상도 예뻐요 기본템으로 무난합니다
https://www.musinsa.com/review/goods/1615829,"생각보다 크네요. 딱 떨어지게 입으시려면 하치수 작게 사는 것도 좋습니다,가성비는 괜찮구요"
https://www.musinsa.com/review/goods/1615829,"기모 맞나요ㅠㅠ 너무 얇아요...
얇고 커서 없어보인당... 이렇게 얇은 기모 처음 봐요
크고 흐물흐물한데 왜 다들 핏이 좋다는거지;;
재봉도 별로에요 대충대충~

오래 기다린 보람 없어요.
반품 귀찮아서 그냥 입지만
재구매의사 없음"
https://www.musinsa.com/review/goods/1615829,"오버핏이긴 하지만 저한테 약간 큰거 같아요
그래도 가격땜시 만족이요"
https://www.musinsa.com/review/goods/1615829,가성비 좋은 후드. 근데 너무 두꺼워서 아우터 입기가 힘들어요.
https://www.musinsa.com/review/goods/1615829,생각보다소재도만족스럽고핏도이뻐서잘입고있어요
https://www.musinsa.com/review/goods/1615829,정말 따뜻한 후드티 아주싸게 구매해서 기분이 좋네요
https://www.musinsa.com/review/goods/1615829,밑에 밴딩이 심해서 생각보다 불편해요 사이즈도 넉넉하진 않으니 하나 크게 사세요
https://www.musinsa.com/review/goods/1615829,색이랑 핏 다 맘에드는데 밑단이 너무 조이는것같아요
https://www.musinsa.com/review/goods/1615829,옷은 예쁜 편인데 딱 가성비 제품입니다. 주문 맞추려고 급하게 만든 느낌이 마감처리에서 느껴지네요. 팔 부분이 정말 길어서 입으면 곱창 여러겹 나요. 한국인 팔길이가 이렇게 길었나ㅋㅋ 그래도 가격 대비 만족합니다.
https://www.musinsa.com/review/goods/1615829,옷은 예쁜 편인데 딱 가성비 제품입니다. 주문 맞추려고 급하게 만든 느낌이 마감처리에서 느껴지네요. 그래도 가격 대비 만족합니다.
https://www.musinsa.com/review/goods/1615829,제가 생각했던것보다 훨씬 이쁘고 코디하기가 정말 쉽습니다.
https://www.musinsa.com/review/goods/1615829,옷은 예쁜데 라벨 불량으로 분류된 옷을 보내셨네요ㅠ옷자체 불량이 아니라 그냥 입기는하는데 꼼꼼한 검수 부탁드려요.소비자입장에서 기분 별로입니다.
https://www.musinsa.com/review/goods/1615829,무난하게 어디에나 입기 편리하고 좋습니다 좋은 재품인거 같아요
https://www.musinsa.com/review/goods/1615829,"팔에 소매부분이 부자연스럽고 좀 그렇네요
그런대로 입을만 합니다"
https://www.musinsa.com/review/goods/1615829,약간 무거운건 빼고 가성비 좋습니다 근데 사이즈 크니깐 참고하세요
https://www.musinsa.com/review/goods/1615829,벌룬핏이고요 생각보다 엄청 크지는 않아요 잘 입고 있습니다
https://www.musinsa.com/review/goods/1615829,팔이 너무 길어요!!!! 수선으로 어떻게 해볼 사이즈가 아니라 그냥 슈퍼갈 때나 입어야될 것 같아요 ㅜㅜ
https://www.musinsa.com/review/goods/1615829,괜찮은데 한번 빨면 먼지가 장난아님.. 그런것만 보완되면 차암 좋을텐뎅
https://www.musinsa.com/review/goods/1615829,옷에 얼룩이 좀 묻어 있네요.  교환 궈찮아서 그냥 입습니다.
https://www.musinsa.com/review/goods/1615829,이너로만 입기 좋은 후드티고 이거만 입으면 그저 그래요
https://www.musinsa.com/review/goods/1615829,"두툼하고 기본템이라서 활용성 높을것 같아요ㅎㅎ 
만족합니다"
https://www.musinsa.com/review/goods/1615829,Dkendhsnsbshd shdbdjeixnsjsndjsjs
https://www.musinsa.com/review/goods/1615829,모자도 커서 예쁘고 기모 들어가서 겨울에 따뜻하게 입을 수 있을 것 같아요
https://www.musinsa.com/review/goods/1615829,기모 있어서 입으면 따뜻하고 무거운 느낌도 전혀 없어요 가성비 후드티로 짱
https://www.musinsa.com/review/goods/1615829,오버핏 후드티로 딱 가성비 완전 좋은 아이템이에요
https://www.musinsa.com/review/goods/1615829,길이는 길어서 좋아요. 색도 괜찮습니다. 그런데 틈틈히 실밥이 너무 많이 나와있습니다. 그리고 옷을 처음 샀을 때 곰팡이? 습한? 냄새가 좀 납니다.
https://www.musinsa.com/review/goods/1615829,생각했던거보다 너무 어두워서.. 그래도 질은 앵간
https://www.musinsa.com/review/goods/1615829,무난하고 팔 부분이 너무 크고 길이가 짧아요 생각보다
https://www.musinsa.com/review/goods/1615829,생각보다 두껍고 팔이 약간 부자연스러워서 그렇긴한데 대체적으로 입을만한 옷같아요
https://www.musinsa.com/review/goods/1615829,두꺼움. 털빠짐 살짝있음 가성비는 좋음 고민한다면 추천
https://www.musinsa.com/review/goods/1615829,두껍고 기모빠짐이 조금있지만 가성비는 좋습니다 추천이요
https://www.musinsa.com/review/goods/1615829,아직 더워서 안입어봣어요 생각보다 무러워요오
https://www.musinsa.com/review/goods/1615829,기모빠짐 살짝 심함 두께는 적당하고 편함 가성비는 좋은것 같음
https://www.musinsa.com/review/goods/1615829,"오버핏은  아니네요 ㅠㅠ

오버핏으로  구매한건데...  색상  디자인은  대만족"
https://www.musinsa.com/review/goods/1615829,팔만 너무 김 벌룬핏 모자 큰 건 좋은데 팔 너무ㅠ웃김
https://www.musinsa.com/review/goods/1615829,"사이즈 엄청 엄청 크네요 
교환 귀찮아서 그냥 입으려구요! 
옷은 가성비 좋아요"
https://www.musinsa.com/review/goods/1615829,팔만 김 긴팔원숭이 같아요 모자 커서 조음 편한데 팔이 너무 길어서 좀
https://www.musinsa.com/review/goods/1615829,심플하고 막 입기 좋습니다! 베이직한거 좋아하시면 입을만함
https://www.musinsa.com/review/goods/1615829,가격에 비해 퀄리티도 괜찮고 사이즈도 넉넉해서 좋아요 모자각도 잘 잡히네요
https://www.musinsa.com/review/goods/1615829,"이거 세탁기에 한번 빨면 1~1.5 사이즈 다운되는듯 
다운 안되면 핏 이쁨"
https://www.musinsa.com/review/goods/1615829,"한번 빨고나니까 사이즈가 줄어들어요...
한치수 크게사길 추천합니다..."
https://www.musinsa.com/review/goods/1615829,적당한 오버핏 후드티구요 후드티 없으시면 꼭 사시는거 추천합니다
https://www.musinsa.com/review/goods/1615829,그냥 저냥 가성비. 후드가 너무크고 옷이 흐물텅함
https://www.musinsa.com/review/goods/1615829,이거 괜찮긴 한데 크게입는거 좋아하는데 오버핏이라해서 큰줄알고 샀다가 후회했음 한두사이즈 업하세요 큰거좋아하면
https://www.musinsa.com/review/goods/1615829,더 크게 샀으면 좋았을텐데 제가 실수로 M으로 사버렸습니다. 딱 맞게 사실분들은 딱 맞게사시고 큰거좋아하면 한사이즈 무조건업
https://www.musinsa.com/review/goods/1615829,제가 널널하게 크게입고싶었는데 사이즈가 딱 맞네요 더 크게 입고싶다면 한사이즈 업하세요 그냥 무난무난합니다
https://www.musinsa.com/review/goods/1615829,"생각했던거 보다 핏은 별로지만 
일교차가 큰 요즘에 입기 딱 이네요!"
https://www.musinsa.com/review/goods/1615829,"색깔도 이쁘고 좋은데 핏이 조금 많이 별로에요ㅠㅠ
기모라서 일교차 큰 요즘에 딱 이네요"
https://www.musinsa.com/review/goods/1615829,"모자가 엄청 크고 무거워요 
두께는 적당히 두툼하고 기모로 돼있어요"
https://www.musinsa.com/review/goods/1615829,"옷 짱짱함이 좋아요!
두께감도 좋아요!
디자인도 깔끔!"
https://www.musinsa.com/review/goods/1615829,"모자가 되게 크고 무거워서 잠깐 입고있는데도 어깨가많이 아팠어요
어깨 안좋은분들은 참고하세요"
https://www.musinsa.com/review/goods/1615829,생각보다 두껍고 오버핏 생각하시면 잘 맞을 듯 합니다
https://www.musinsa.com/review/goods/1615829,"후기 보고 별로 안 크겠거니 해서 샀는데 진짜 커요 .... 
어깨 선 자체가 안맞음 ㅠㅠ 오버핏 좋아하는데 ㅠㅡㅠ"
https://www.musinsa.com/review/goods/1615829,그레이후드티 어떤옷에도 잘어울리고 이쁩니다  최고에용
https://www.musinsa.com/review/goods/1615829,생각보다 너무 큰 것 같아요. 질이나 핏은 괜찮습니다.
https://www.musinsa.com/review/goods/1615829,목부분이 올라가있어서 불편해여 너무 오버해서 부담스럽기도 하구요.
https://www.musinsa.com/review/goods/1615829,목부분이 너무 올라온게 만든거 같습니다. 그거만 아니면 5점 드리는데
https://www.musinsa.com/review/goods/1615829,그냥저냥 만족해요 외출할때 자주 입을거 같아요
https://www.musinsa.com/review/goods/1615829,옷이 생각했던 거보다 널널 하고 기모감도 적당히 있어서 좋아요
https://www.musinsa.com/review/goods/1615829,미둠 삿엇는데 작아서 라지 삿는ㄷ 크네요..수축 되게끔해야겠네요
https://www.musinsa.com/review/goods/1615829,"기모인 만큼 따뜻하고 시보리가 딴딴해서 레이어드 하기 어렵고, 자꾸 올라가요."
https://www.musinsa.com/review/goods/1615829,"사이즈 넉넉해서 편하게 입기 좋아요
잘입겠습니다"
https://www.musinsa.com/review/goods/1615829,배송빠르고 재질좋고 사이즈 딱이오 또 살까 고민
https://www.musinsa.com/review/goods/1615829,어느정도 가성비좋게 만족하네요 다른색도 구입하고싶네요
https://www.musinsa.com/review/goods/1615829,가성비 나쁘지않습니다 조금두꺼워서 이너로는 사용하기 어렵습니다
https://www.musinsa.com/review/goods/1615829,오버핏으로나와서입기딱입니다 아주잘맞아요
https://www.musinsa.com/review/goods/1615829,색도 재질도 다좋은데 입고나면 털이 우수수...너무 붙네요 날리고
https://www.musinsa.com/review/goods/1615829,다 좋은데 색도 좋고 다좋은데 입고나면 털이 우수수.....
https://www.musinsa.com/review/goods/1615829,세일할 때 샀는데 싼맛에 입습니다 가성비는 좋아용
https://www.musinsa.com/review/goods/1615829,저번에 다른 색상 사고 나서 만족도 높아서 샀는데 좋네요
https://www.musinsa.com/review/goods/1615829,와이드 그자체 언제 어디서 입든 잘어울리고 편하다
https://www.musinsa.com/review/goods/1615829,다른거는 다 만족하는데 세탁하니까 길이가 좀 줄어듭니다
https://www.musinsa.com/review/goods/1615829,딱 좋아요 제가 평상시에 찾던 옷이에요! 스타일 하기 딱좋고 가성비 굿
https://www.musinsa.com/review/goods/1615829,"사이즈가 넉넉해서 너무 좋아요
잘 입도록 하겠습니다"
https://www.musinsa.com/review/goods/1615829,나쁘지 않아요 가성비 굿 이정도 가격에 이퀄리티면 좋은것 같아요
https://www.musinsa.com/review/goods/1615829,가격대비 좋아용 따듯합니당 무난하게 잘 입어용
https://www.musinsa.com/review/goods/1615829,"상품 사진 찍으려고 봤는데 앞 주머니 쪽에 파란색 점이 묻어있네요. 오염인지 원래 이런건지는 잘 모르겠지만 크게 신경쓰는 성격이 아니긴한데 기분이 살짝 그렇더라고요. 나머지 핏, 두께 등은 좋아요!"
https://www.musinsa.com/review/goods/1615829,엄청커요.. 팔길이가 많이 접히네요 그런데 후드모양은 이쁘게 잡히는게 장점입니다
https://www.musinsa.com/review/goods/1615829,정말 봄에 가법게 입기 좋을거 같습니다!! 타이트한 편은 아닌거 같아요!!!
https://www.musinsa.com/review/goods/1615829,좀 생각보다 많이 길어요 오버핏으로 생각해두 ㅠ 한사이즈 작게 사시는걸 추천드립니당
https://www.musinsa.com/review/goods/1615829,이쁘고 갠찬은데 아쉬운점은 제가 이거 네이비 색으로 샀었는데 동일한 사이즈 인데도 이건 네이비 보다 약간 작은거 같아서 이쉬웠어요
https://www.musinsa.com/review/goods/1615829,시보리가 짱짱하고 원단아 좋아서 자주잊게 되네요. 재구매 의사있습니다!
https://www.musinsa.com/review/goods/1615829,"이쁘진 않아요 못 입을 정도는 아닌데 참 애매함 차라리 다른 옷을 사세요
괜히 삼"
https://www.musinsa.com/review/goods/1615829,정말 괜찮은 가격에 사서 잘 입고 다니는거 같아요
https://www.musinsa.com/review/goods/1615829,오버사이즈로딱좋아요.단점은기모털이 많이 날리네요
https://www.musinsa.com/review/goods/1615829,팔이 진짜 길어요 그리고 가오리핏 건조기 돌리면 확 줄어요
https://www.musinsa.com/review/goods/1615829,"디자인, 기모 모두 마음에 드는데 주머니 모양이 맞지 않는 부분이랑 마감처리가 아쉽습니다..
그래도 편하게 입으려구요~"
https://www.musinsa.com/review/goods/1615829,디자인은 마음에 드는데 후드 주머니 방향이 안맞고 마감처리가 깔끔하지 않아 아쉽습니다..
