item_id,review
854337,세미나에참석할일있어구매햇는데 퀄리티좋아요
854337,세미루즈핏 정도 나오는거 같은데 핏 잘나오네요
1867509,"세미매트 정도고 커버력 좋아요 
화사한 느낌 원하면 한단계 밝게 써도 될 것 같아요~"
1867509,세미매트하게 마무리돼서 여름에 쓰기 좋네요오
1222184,"세미살까 와이드살까 고민하다가 와이드했는데 후회없는선택이네요 세미는 31, 와이드는 30하니까 길이도 딱맞고 허리도 잘맞아요 가성비 굳"
1618312,"세미오버로 입기 좋은거같고
하의에 포인트를 줘봤어요."
1558197,세미오버정도로 나왔습니다 정핏은 평소 사이즈보다 하나 다운하거나 그냥 베이식 블레이저 추천드리지만 전 이 핏이 더 좋네요 ㅎㅎ 어깨도 각 잘살고 가성비도 최고!!
1582356,세미오버핏으로 스트릿한 무드를 연출하기에 아주 좋습니다. 색감도 정말 이뻐요.
854337,세미오버핏으로 입으려고 한 사이즈 업 했는데 잘 맞네요
1558197,세미오버핏으로 캐쥬얼하게 입을수 있는 블레이저에요. 두께도 적당하고 예쁩니다.
1168906,세미와이드 26 샀다가 작아져서 와이드 28로 갔는데 허리랑 길이가 조금 길지만 벨트매고 기장수선 조금 하니깐 이쁘게 맞아요
1168906,"세미와이드 슬랙스 30사이즈 입는데 약간 여유있어서 와이드는 29사이즈 샀습니다 허리가 약간 타이트 한 것 빼고는 엉덩이 허벅지 종아리 다 세미와이드 30사이즈보다 여유롭습니다 세미 와이드 30사이즈 허리 여유있는 분은 와이드는 29사이즈 구매해도 괜찮을 것 같네요
세미와이드는 운동화에 입기는 조금 별로 였는데 와이드는 밑단 통이 넓어서 운동화에 입기도 괜찮네요
전체적으로 통이 너무 넓지 않아서 만족스럽습니다"
1168906,"세미와이드 슬랙스보다 1사이즈 작게 가는게 맞는거같아요 똑같이 30 주문했는데 와이드가 허리부터 조금 더 넉넉함
팔다리 긴편이라 기장은 짧아서 수선했어요
전부 다 늘리니까 딱 발 뒤꿈치까지 오네용 개인적으로 길이 좀 더 길게 나왔으면 좋겠ㅜㅜ
셈와는 지금 깔별로 구비해두고 있는데 와이드도 틈틈히 색깔별로 사려구여ㅎㅎ"
1149329,세미와이드 처음인데 재질 좋고 오래오래 입을 것 같습니다
1149329,세미와이드 핏의 슬랙스를 처음 입어보는데 느낌이 너무 좋네요 :-) 무신사 스탠다드의 제품 퀄리티도 남다릅니다.
2028327,세미와이드? 그런핏으로 생각하고 구매하면 될거에요
1168906,세미와이드가 마음에 들어 와이드까지 구입했습니다. 무난한 재질에 핏도 마음에 듭니다. 176/64인데 29 잘 맞아요.
1168906,"세미와이드가 생각보다 와이드함 적어서
와이드로 새로 주문했는데, 다른 브랜드 와이드핏만큼 너무 와이드하지고 않고 오히려 제가 딱 원하던 핏이라 좋습니다 
*기장수선은 따로 하였습니다"
1149329,"세미와이드가 아니라 부츠컷입니다
은근히 밑위랑 허벅지 타이트해요.. 스판이 있어서 불편하진 않은데 보는사람은 불편할것같은 핏"
1149329,세미와이드는 처음 입어보는데 역시 입문용으론 무탠다드가 최고네요. 제가 입을 수 있는 사이즈도 출시해주니 바지는 무탠다드 아니면 못사겠어여
750908,"세미와이드라 너무 펄럭거리지 않고 핏도 길이도 맘에 듭니다.
밴드라 일단 배가 편하고 오늘 입어본 결과 땀이 차거나 하지 않는 것 같아요. 슬랙스 느낌이라 깔끔한데 움직임이 편해서 대만족합니다~"
1149329,"세미와이드라 바지통도 적당하고 핏이 예쁩니다. 
단, 길이는 길어서 줄여서 입어야 됩니다.
편하게 자주 입을 수 있는 바지라 강추입니다."
1149329,"세미와이드라서 그런지 와이드핏 느낌은 확실히 덜하네요, 와이드 부담스러우면 괜찮을듯 하나 애매하기도 합니다. 그래도 소재 핏 모두 무난해서 맘에듭니다."
2028327,세미와이드로 부담스럽지 않고 이쁘고 편합니다!
1168906,세미와이드만 구매하다가 와이드 구매해봤는데 너무 마음에 드네요 이제 이것만 입을거 같습니다
1168906,세미와이드만 입다가 와이드 첨 입어보는데 예쁘네요 ㅎ
1149329,세미와이드보다는 스트레이트핏이라는 의견이 더 많지만 저는 이 핏이 오히려 좋습니다! 169/63 허리는 28인데 엉덩이가 좀 커서 29에 벨트 차면 딱입니다. 기장은 7cm 정도 쳐서 똑기장~1브레이느 사이 정도 오게 했는데 사진이 안 이쁘게 찍혔네용 기장 안 치면 좋겠지만 다음생에 다리 7cm 더 커보겠읍니다.
1168906,세미와이드보다는 와이드가 훨씬 핏이 잘떨어집니다 :)
1149329,세미와이드슬랙스는 처음사보는데 핏이 딱 떨어지는게 너무 이쁘네요. 다음엔 크림색으로 하나 사고싶어요
1149328,"세미와이드슬렉스는 이뿌게 잘맞는데 
크롭은 밑위가짧은건지 잘안어울려요 ㅠㅠㅠ어케입지"
1168906,"세미와이드에 이어서 와이드 도전해봤는데
와이드가 훨씬 이쁩니다..
기장, 통 전부 찰떡이라 수선 안해도 되겠어요
정말 싼가격에 이정도 퀄이라니..
역시 무신사네요^^"
1222184,세미와이드있는데 더 와이드사고싶어서 구매했어요 역시 가성비 최고에 핏도 좋아여
1149329,세미와이드팬츠 요즈음에입기도편하고스타일도좋아요
1168922,세미와이드핏 구매하고 마음에들어서 리얼와이드도 구매했습니다. 핏이 트렌디하고 마음에 들어요
1149329,세미와이드핏까지는 아닌거같고 살짝 기장 긴 슬랙스 느낌이에요 그래도 예뻐요
957758,세번째 구매해서 신는 반스 올드스쿨입니다! 너무 잘 망가져서 안사려했는네 검정 신발들 중 제일 만만하게 예쁘게 신을 수 있어서 세일 많이하니까 저도 모르게 구매했네요!ㅋㅋ
1222184,세상 편하고 예쁜 와이드 슬랙스입니다 아주 만족해요
1551839,세상에 !! 왜 인기 있는 줄 알겠어요!! 우선 제 키에 무척이나 딱 맞는 기장이었구요!! 볼륨이 이쁘게 잘 내려가요! 무엇보다 무지무지 편합니다!! 소재가 도톰해서 기모없어도 안 추워요~!
1149328,세상에 이런 핏 이런 질은 여자바지로는 10만원쯤줘야살수있었는데..;이제야 안것이 통탄.... 일자핏인데도.. 슬림일자핏... 허벌x 너무이쁘고 편안해요
1551840,"세상에나 이렇게 클줄은 몰랐숭.. 
생각보다 안두껍고 통이 커서 잘하면 여름에도 입을듯"
2482269,세상에서 제일 따뜻하게 거리를 쏘다닐 수 있습니다
3276429,세심한 패키징에 감동했습니다.. 박스를 열었을 때 향도 너무 좋았고 손이 자주 갈 것 같아요! 킨치 다음에 또 구매할게요 ;)
1168906,세이와이드 제품과 고민했는데 와이드로 사길 잘했네요. 예쁜 오버핏 떨어지고 31 구매했는데 제 스펙 기준 32 사이즈가 더 예쁠것 같네요. 참고하세요.
1762406,세일 가격으로 구매해서 아주 만족스러운 제품입니다 감사합니다
4226785,세일 기간때 정가보다 저렴하게 구매하여 만족스럽습니다
3529214,세일 기간에 사서 좋고 원단이 뻣뻣하지 않아서 괜찮네요.
2705740,세일 기간에 싸게 구매했습니다. 엄청 탄탄하지는 않지만 가격생각하면 괜찮아요
4047739,세일 덕분에 좋은가격에 빠르게 잘 받아보았습니다
2116367,세일 엄청 항 때 사면 딱 좋아요 가성비 좋게 신기 굿
3791988,세일 중에 사서 가격도 저렴했는데 바지가 너무 이뻐서 너무 행복해요 ㅠㅠ 많이들 사서 입으십쇼 ㅠㅠ
2705740,"세일 하지 않았다면 절대 사지 않을 제품

추천 안함. 그냥 평범한 티 입니다."
1168906,"세일 할 때 구매해봤는데 무척 만족합니다. 무신사 스탠다드 슬랙스 품질은 가격대비 품질이 무척 좋네요!
평소 입으시는 사이즈 그대로 착용하시면 잘 맞습니다!"
3417694,세일 할 때 구매해서 잘 신고있어요 매일 신습니다
3417694,세일 할 때 구매했습니다~ 벌써 몇켤레째 구매네요 이쁘네영! 맘에들어요
2028327,"세일 할때 샀음 너무 이쁨 다리 얇은데
배나와서 32삼 나 멋있죠"
3495320,세일가격에 이렇게 좋은 니트를 살수 있어서 너무 좋네요!
2116367,세일가격으로 합리적으로 득템했어요. 잘 신을께요
957758,세일가로 저렴하게 사서 좋지만 정가로 사면 아까울 퀄리티에요 신고 벗기 굉장히 힘들어요 사이즈는 무조건 반~1업 하세요
1670498,"세일가에 득템했네요
후리스 필요했는데
깔끔하고 이쁩니다"
2705740,세일기간에 잘샀습니다. 이가격에 이품질 말안됩니다. 정사이즈 가면 편안히 입을수 있습니다
3463298,"세일기간에 저렴하게 잘 구매했어요
패치가 투톤이라 이쁘네요
사이즈는 오버핏이라 큰편이에요"
3276429,"세일기간에 저렴하게 잘 샀어요
재질이나 사이즈 모두 마음에 들어요"
4104562,"세일때 겟한 더비, 착화감도 나쁘지 않고 가격 이상의 퀄입니다!"
2705740,세일때 저렴하게 잘구매하였습니다 촉감질감 재질모두훌륭합니다
4403731,세일때 저렴하고 구입했고 무난한 핏이예요. 보풀이 일어날 것 같은 재질이긴 해요 배송 좀 오래 걸린거 말고는 맘에 듭니다
2705740,"세일때 저렴히 잘 샀어요 
휘뚜루마뚜루 입을 수 있네영"
3276429,세일때 좋은가격에 잘 샀습니다 편하고 좋네요 굳
4226785,세일때 진짜 저렴하게 잘 샀어요 있는거 오래신어서 버렸어요
1149329,세일러 꿀매햇습니다 밖에서도 이핏 이가격에못사는듯
3390511,"세일로 4만원에 샀는데 일단 10만원대 값어치 하는 제품퀄리티고 너무 잘 샀습니다 
초겨울까지 입기좋은 두께예요"
1867509,세일을 해서 처음 사서 써봤는데 배달도 금방오고 포장도 꼼꼼하게 와서 좋았어요!! 같이 온 사은품 파우치? 도 너무 예뻐서 맘에 들어요!!??
3417694,"세일중에 샀는데 괜찮아요
아직 많이 신어보진 못했어요"
4326536,"세일하길래 깔별로 구매했습니다 
워낙에 믿고 입는 브래드라 구매했습니다 
근데 저랑은 안어울리는거 같아요~  
원단은 조아요"
728000,"세일하루때ㅠ샀는데 더 세일을 해서 아쉽습니니다.
그랴도 자주 세일 해 주세여"
2996848,"세일한 가격에 립제품 하나 샀는데 2개 더받기 ?? 
란제리 색 처음 발라봣는데 베이직한 베이스샥에서 조금더 진한색입니다 만족만족"
3495320,세일할 때 사서 가격도 합리적이네요. 특히 착용감이 좋습니다.
3390511,세일할 때 사서 그런지 가격대비 재질도 핏도 괜찮은 것 같아요
3390511,세일할 때 사서 싸게 잘 샀습니다. 그리고 스웨이드라 촉감이 좋아용
2108160,세일할 때 사서 싸게 주고 사서 별로 막 기대는 안했는데 생각보다 두껍고 따수워서 좋아요. 친규들한테 영업 많이 해서 주변에도 많이 샀어요 ㅋㄹㄹㅋㅎㅋ 색은 쨍한 핑크가 아니라소 부담스럽지도 않고 다들 토끼같다고 귀엽다고 해줬어용
3663072,세일할 때 사서 한 달 뒤에 받아봤는데 기다릴만한 가치가 있어요 너무 예쁩니다
3390511,"세일할 때 샀는데 재질도 보들보들하고 좋네요 꾸안꾸 꾸꾸 룩에 잘 어울릴만한 옷입니당
카키색 아우터가 없었는데 좋은 기회를 주셔서 감사합니당
카라가 빅 카라에요 참고하세용 여러분들"
3390511,세일할 때 싸게 사서 너무 좋아요 예약배송이니까 끈기 가지고 기다리실 분만 구매하세요!
2737014,세일할 때 싸게 잘 샀어요 기존에 입던 것 보다 따뜻해서 겨울에도 입울 수 있어요!
4202776,세일할 때 잘 샀어요! 색상이 너무 이뻐서 여리여리해보여요 ㅎㅎ
3495320,"세일할 때 잘 샀어요. 부들부들해서 입으면 기분도 좋고,, 이번 가을 겨울 잘 입을 것 같어요"
3390508,"세일할 때 저렴하게 구매했는데, 제품 받아서 입자마자 부드러운 착용감과 고급진 디자인과 천에 엄지척?? 이 가격에 이정도 퀄리티라면 안 사는게 이상함??"
1618312,세일할 때 저렴하게 득템해서 좋네요! 면접용으로 삿어용
1567317,세일할 때 저렴하게 사서 학교에서 편하게 잘 입고 다녀요.
3390511,세일할 때 좋은 가격으로 데려왔지만 이 가격에 이 아우터 말 안되네요 .. 편하지만 은근 고급스러운 아우터로 손이 자주 갈 거 같아요
3417694,세일할 때 좋은 가격으로 샀는데 워싱된 가죽 느낌 아주 좋고 착화감도 좋아서 장마 지나면 열심히 신으려고 합니다.
4274045,세일할때 건졌는데 촉감이나 색깔도 데일리로 입기 좋습니다 가성비로 구매하니 기분도 좋네요
2314616,"세일할때 구매해서 가성비 너무 좋아요
후드집업 핏을 워낙 잘 만드셔서 후드티도 구매해봤는데 역시 예뻐요"
3495320,"세일할때 구매했는데 받아보니 좋은가격에 
구매했다고 생각해요ㅎㅎ
미세하게 회색보다 브라운색이 큰거같아요"
1618312,"세일할때 냅다 겟해버렸습니다
넘나 예뿨서 요즘 제 교복입니다"
947067,세일할때 만원초반정도주고 구매했습니다 싸게 잘 산것같아요 일단 원단은 탄탄한거 같습니다 사이즈만 좀 더 여유있엇다면 좋았을텐데 싸니가 그 정돈 백번 이해합니다 ㅎㅎ 한시즌입고 버려도 안아까울거같아요
3390511,"세일할때 사서 가성비 좋고 색도 예쁘고 핏도 괜찮은데
지퍼부분이 원단에 파묻혀서 잘 안올라갑니다ㅜㅜ 후기보니까 이게 불량이라 그런거 같네요"
957758,세일할때 사서 만족합니다 반스는 기본템으로 최고
4104562,세일할때 사서 신어보니 발이 편하고 이쁘네 잘신고 다녀요
4104562,세일할때 삿는데 너무 마음에드네요 잘신을게요
3495320,세일할때 샀는데 역시 니트는 수아레 믿고샀는데 제구매 의사 있습니다
4326536,세일할때 샀는데 탄탄하고 예쁘네요 색상도 마음에 들어요
3674341,세일할때 샀는데 핏도 잘 나오고 두께도 좋아요 강추합니다
3422706,세일할때 싸게 사서 좋아요 안에 기모 있어서 꽤나 따뜻함
3771089,세일할때 싸게 잘샀어요 아디다스 트랙탑은 하나씩은 무조건 가지고 있죠?
1576700,"세일할때 엄청 싸게 사서 좋네요
싱글 자켓 입문용으로 괜찮은거 같습니다."
3390511,세일할때 잘 구매했습니다 원가에 구입하면 좀 아쉬운 느낌이 있습니다 배송왔을때 카라 모양이 잘못 눌려서 펴느라 고생좀 했습니다 그래도 다들 어디 거 냐고 물을 정도로 색상이며 길이감이며 이뻤습니다
4274045,"세일할때 잘 샀어요. ㅎㅎ 잘 입을꺼같아요.
배송도 빨랐습니다."
3976349,세일할때 저렴하게 사서 좋아요 어디에나 매치하기 좋은신발이네요
4128817,세일할때 저렴하게 샀는데 예뻐요 사이즈가 작을까 걱정했는데 보부상 스타일 아니라면 괜찮아요 귀여운 키링 하나 달아주면 완성입니다 ㅎㅎ 다만 제가 샀는데 딸이 매고다녀요ㅜㅜ
2705740,세일할때 저렴하게잘샀습니다 크기크고 편하게 입기좋습니다
1670498,세일할때 저렴한가격에 가성비굿이네요 디자인색상모두만족합니다
4226785,세일할때 정말 저렴하게 잘샀어요. 디자인  너무 좋아요
3390511,"세일해서 3만원 중반대로 구매한 제품입니다.

일단 재질은 3만원이라고는 믿기지 않을만큼 우수해요. 엄청 부들부들한 베개피 같은 느낌?

색감도 톤 다운된 카키 색이라 어디든 휘뚤마뚤 가능한 색감이에요.

다만 아쉬운 점은 지퍼가 조금 우글거린다는점? 근데 투웨이 지퍼라 닫아서 코디하면 괜찮은 것 같아요."
1778404,세일해서 바로 사서 기분좋구 유명한덴 이유가 있네요 굿
3390511,세일해서 사면 가성비 진짜 최고인거 같아요 스웨이드 재질 너무 부드럽고 좋아요
810034,세일해서 사봤는데 이것만 신고 다니네요 좋습니다
2722805,세일해서 산 것 치고 너무 잘사서 만족즁 !! 냄새는 심하지만 빨면될 들
3390511,"세일해서 샀는데 부드럽고 좋아용
만족스럽습니다"
2705740,세일해서 샀는데 오버핏으로 예쁘고 기본템으로 좋아요
4403731,세일해서 샀어여! 2만원 약간 넘게 주고 구입했는데 가격 대비 보들보둘하고 도톰합니다. 안감이 약간 까슬거리긴 하는데 긴팔 입고 입을꺼라서 노상관.
4226785,세일해서 싸게 구매했어요 아무옷이나 입어도 다 잘어울려서 좋아요
4201459,세일해서 싸게 잘 샀어요... 넘 편하고 예뻐요 ㅜㅜ 잘 신을 것 같어요
1567317,세일해서 잘 샀어요 아이보리랑 고민했는데 이이도 사야겟네요
3674341,세일해서 저렴하게 구매해서 좋네요 사이즈도 원하던 사이즈
3682262,세일해서 저렴하게 구매했는데 너무 만족스럽습니다
2705740,"세일해서 저렴하게 잘샀어요 
사이즈좋고 맘에들어요"
3976350,세일해서 저렴한 가격에 구매했습니다. 어디에나 잘 어울려서 데일리로 신기 좋아요
1670498,세일해서 저렴한 가격에 진짜 휘뚜루마뚜루 입을수 있는 옷!! 넘 잘샀어요
1670498,세일해서 저렴한 가격이 산 만큼 재질도 그 가격합니다 보풀 잘 일어날 것 같아요
1778404,세일해서 착한 가격으로 이쁜옷 샀어요. 저희집 강아지도 이쁘대요
3378514,세컨드 패딩으로 샀는데 오버핏인데 완전 핏도 잘 떨어지고 이쁘네요 사길 잘했네요
2112059,"세탁 건조 한번 했더니 사이즈가 10CM 정도는 줄어든거같아요
처음에는 밑단이 끌리더니 이제는 복숭아뼈까지도 안옵니다"
1844582,"세탁 잘못해서 물 들어서 다시 재구매했는데
M사이즈 생겨서 좋은데 여전히 크긴 커요 
그래도 편하게 입을 수 있어서 좋아요"
2149254,세탁 한번 하니까 한사이즈는 다운되고 목이 너무 헐렁해서 별로..
2722805,"세탁 후 변형 없었구요
배송도 괜찮았구 다만 가격이 쪼옴? 비싼 듯??
디자인도 이쁘고요~ 회색 트레이닝랑 입으면 이쁘고염
블랙 와이드 팬츠랑 입어줘도 이쁠 듯합니다~ 추천!!"
2722805,"세탁 후 에도 늘어지거나 보풀없고
원단 좋습니다 잘입을게요"
2112059,"세탁 후 줄어들거 감안해서 사이즈 크게삼
허리가 무쟈게 크지만 쫄라입으면ㄱㅊ
핏 맘에듬"
4394773,세탁기 돌리면 보풀이 조금 생기는것 밖에 단점이 없어요
947067,"세탁을 몇번해봐야겠지만… 첨으로 제품 시착시에는 쫀쫀하니 좋았습니다(안감 겉감 모두 만족)
평소 가슴둘레가 두껍고 허리가 얇은편이라
105/xl 입는데 본 제품 2xl 낙낙하니 어깨선도 여유있게 딱 좋습니다
2xl라고 총기장이 크게 길지않고 유니클로 일반면티 xl 정도 길이입니다"
2092852,"세탁을 해도 변형,색깔 변질 등은 없었어요.색감이 너무 예뻐서 정말 좋아요.가벼운 재질이라 시원해 보여요."
1551840,"세탁을 했는데 수축이 너무 심하게 와 
회색 두 개 째 구매중입니당.
옷 자체는 넘 예쁘니 강추 !!!"
1844582,세탁하니까 업청 줄어듬 그래서 기장이 너무 짧아짐 다시는 안살듯
991339,세탁하니까 조금 줄어들긴 했는데 재구매 의향 있습니당
1844582,세탁하면 줄어든다고 해서 XL 시켰습니다. 역시나 세탁하고 건조했던니 확 쪼그라 들었습니다. 사진은 아직 세탁전라 기장이 꽤 길어보이지만 세탁하면 확실히 줄어드니 제 체형과 비슷한 분들이라면 사이즈 크게 입으시는갓도 괜찮을 것 같습니다
957758,"세탁할 때 쯤 되면 하나 사서 신는 신발
일년에 한두켤레씩 신는거 같습니다
베이직하니까 코디하기도 편하고 좋네요"
991339,"세탁해서 줄어들 거 생각하면 적당한 기장 같습니다
안 흘려내리고 짱짱하니 좋습니다"
2112061,"세탁후 건조기 사용해도  변함없어요
색상도 좋아요"
3390508,세탁후 변형도 없고 배송느리다는데 배송도 빨리왔어요
2058188,"세탁후 좀 줄었지만 디자인은 예뻐요
특히 후드가 크고 썼을때 편안해서 추울때 아주 좋네요
기장이 키큰저에겐 살짝 짧음"
1551840,"세탁후건조돌리니 생각보다 기장이많이줄어듬
잠옷으로입는중"
2112061,"세탁후에 입었는데도 기모가 계속 다른옷에 까멓게 달라붙구요,, 내 흰 양말,,ㅠㅡㅠ
옷은 좋아요 두껍고 따듯해요
근데 s인데도 왜이리 큰지 ㅎ.. 입을순 있지만
엉덩이가 너무너무 커서 하체비만처럼 돼요..
하체비만같아서 아쉬워요.."
1867509,"세통째 사용하고 있어요! 패키지 깔끔하고 고급스러워서 특히 마음에 들고, 매트하게 마무리돼서 유지력이 좋지만 피부가 건조해지지않아서 겨울철에도 계속 사용할 수 있다는게 좋아요
퍼프도 여분으로 더 받을 수 있어서 짱 좋았습니다!"
3495320,"세트로 사서 오프라인보다 저렴하게 샀습니다
아직 세탁후 확인을 못했늣데 이게 중요할듯"
1168906,세트로 샀는데 딱 좋아요~ 기장 살짝 한단만 잘라서 씁니다
1778404,세트로 편하게 입으려고 샀는데 질도 좋고 핏도 예쁘네요
3495320,"세트상품으로 라이브쿠폰먹여서 블랙, 브라운구매했는데 막입기 좋은 무난한 니트입니다"
4274049,섹깔도 좋고 아주아주맘에들어요 바지 추천드려요
1149329,"셋업 느낌 내기엔 이제품이 가장 좋아요
세미와이드라고하는데 전혀 그런느낌 안납니다"
728000,셋업에 입으려고 샀는데 핏도 그렇고 깔끔하니 가성비 너무 좋네요
1149329,셋업으로 구매했는데 잘 입었어요 가격대비 퀄리티가 좋은것같아요 배송도 빠름
2314616,"셋업으로 구매했는데, 단품으로도 활용 가능할 것 같습니다. 가성비 너무 좋습니다."
1844582,"셋업으로 기모 없는 버전을 샀다가 상의가 너무 커서 반품하고 하의만 다시 샀어요.
이제 추워지니까 기모 있는걸로 샀는데 통이 커도 기모가 있으니 포근합니다. 날씨 풀리면 기모 없는 버전으로 재구매 의사 있어요.
기모가 튼튼하지 않아 보여서 세탁하면 다 떨어져나올 것같아요. 각오하고 세탁기 돌려야 할듯 합니다.
뻥 안치고 하체 왕튼튼인데 M사이즈 잘 맞고 키가 작아서 6센치 줄였더니 운동화신고 바닥에 딱 닿을 정도로 맞아요. 가격 대비 추천할 만 합니다."
1558197,셋업으로 바지랑 같이 샀는데 잘 어울리고 좋습니다
1582356,셋업으로 사서 잘입고 있습니다 컬러가 오묘하게 잘나오서 느낌있어요 좀 무겁긴 합니다  그래도 이뻐요
1168922,셋업으로 상하의로 입기 좋은거같아요. 신발까지 신으면 딱 세비오버핏으로 길이 맞을 거 같아요
2314616,"셋업으로 아버지 사 드렸는데 편하게 잘 입으시네요ㅎㅎ 소재 탄탄하고 좋은데 안감 기모는 아니고 조금 얇습니다
키 175십니다"
1149328,"셋업으로 안에 반팔티 하나면 코디 끝
핏도 잘떨어지고 이쁩니다! 가성비 끝판왕"
1558197,셋업으로 입었는데 가성비로 깔끔하고 너무 포멀한 느낌도 아니라서 잘 입을거 같아요!
1149329,셋업으로 입으려고 샀어요ㅋㅋ 키작남에게 완전와이드는 조금 부담이라 딱 잘 산거 같습니다! 한사이즈 다운했어도 괜찮았을 것 같아요ㅎㅎ
1558197,셋업으로 저렴하게 장만했어요! 자켓이 크면 어쩌나 했는데 다행이도 딱 맞네요 ㅎㅎ
854337,셔츠 너무 너무 예뻐요 불매 전에는 유니클로 거 샀었는데 무탠다드가 더 좋은 거 같아요~~
854337,셔츠 아래가 펑퍼짐하지 않고 일자로 딱 떨어져서 이뻐요
854337,셔츠 정말 예뻐요 상체 조금 있는 편인데 너무 꽉 끼지 않고 편안해요
728000,셔츠 첨구매햇는디 대만족이네요 이가격에 이런 퀄리티 핏 사이즈 다 만족합니다!
854337,셔츠가 필요해서 급하게 산건데 역시나 믿고 사는 무탠다드 ㅋㅋ
728000,셔츠깔끔합니다 사이즈도 저스트에요. 저렴하게 잘샀습니다ㅎ
4312154,셔츠랑 곁들여서 입으면 지금날씨에 딱 입기 좋네요. 굿
3663072,"셔츠랑 입어도 잘어울리네요. 이쁘게 잘입을께요.
다음번엔 다른컬러로 도전하겠습니다."
854337,셔츠를 받아봤을때 생각보다 두께감이있어 편안했고 착용감도 부드럽고 사이즈도 잘맞았습니다 만족합니다
4312154,셔츠에 받쳐입을랴고 샀는데 딱 이쁜거같아요 좋습니다이
2112061,셔츠에 입었더니 팬츠가 아니라 슬랙스인 줄 착각하는 사람들이 있을 정도로 댄디한 검정 팬츠입니다. 편해서 자주 입고 있어요
4312154,"셔츠입고 단추 잠구고 다니면 딱입니다.

그냥 라운드에 입기에는 목부분이 조금 어색하네요

부드럽고 따뜻합니다.

막 두껍진 않아도 체형보완은 잘되는듯 합니다"
728000,셔츠코디하기 너무 좋은 퀄리티입니다! 기대이상으로 너무 예뻐요 :)
3276429,소가죽인줄 모를 정도로 부드러웠고 마감 또한 최곱니다..! 사이즈는 운동화 사이즈에 맞게 가시면 되는데 발볼 있으신 분들은 반업 하세여
2108160,소라색 생각보다 더 쨍쨍했는데 딱 사진에 나온 저 색이에용 이쁩니다 꼭 사세요 제발
2149254,소매 기장 핏 다 만족합니다 감사해요 가성비 굿임
1618312,"소매 기장, 허리, 바지 기장, 바지 통 전부 수선 했어요 개인적으로 어깨도 딱 마음에 들고 기장이 조금 긴 것 같지만 그래도 예쁘고 마음에 듭니당!!"
3771089,"소매 기장이 조금 길지만
봄에 데일리템으로 계속 입었어요
확실히 편하고 좋아요"
3422706,"소매 기장이 짧아서 아쉬웠고, 가슴부분이 들떠보이기도 함 ㅠㅜ 손들면 가슴까지 올라옴..하지만 세일할때 사서 만족 !!"
3390508,소매 기장이랑 옷 폼이 너무 크긴 해요 근데 색감도 좋고 지퍼도 부드럽고 무엇보다 엄청 가성비에요 크롭하게 나와서 다리도 길어보이고 좋아요
2116411,소매 긴거랑 주머니가 낮은게 아쉽긴 하지만 이 가격에 이 코트.. 못참습니다
2314616,소매 긴게 싫고 자켓이랑 같이입으려고 S랑 M중에 정말 고민많이하다가 구매했는데 S사이즈도 품이 커서 안에 활동할때 하나도 안불편하네요 재질도 가격대비 나쁘지않고 하나쯤 보유해도 괜찮을꺼같아요
3771089,소매가 긴 거 빼고는 엄청 좋았고 배송도 빨리 와서 엄청 좋았어요 !!
2098325,소매가 살짝 긴거 빼곤 전체적인 핏은 괜찮습니다
2098325,소매가 살짝 긴데 입을만하고 재질이 부드러워서 좋아요
4326536,소매가 생각보다 길긴 하지만 전체적인 디자인이나 재질은 맘에 들어요
3783092,소매가 조금 긴 것 같긴한데 나머지 사이즈는 만족합니다 생각한 색감이며 좋은 제품 잘 샀습니다!!
1558197,소매가 조금 긴걸 제외하면 전반적으로 만족합니다!
2098325,소매가 좀 긴거빼고는 겨을코트로 좋아요 맞족함
2098325,소매가 좀 길다는 평이 있는데 감안할 수 있을 정도구요 ~ 가격대비 가성비 아주 좋다고 생각합니다
2108160,소매가 짧아서 조금 아쉽고 보풀이 많이 묻어나지만 가성비 굿
3463298,소매가 짱짱해서 매우 좋아요. 어디 갈때든 잘 입고 나가요.
3783092,"소매가 헐렁하고 지퍼가 조금 빡빡해요
그것만 단점이고
피그먼트가 예뻐요"
3771089,소매기장은 살짝 길고 몸통은 핏되게 나오네요 정사이즈로 입었는데 맘에 듭니다
2098325,소매기장이랑 총장 길어서 3cm 씩 수선했어요 맘에듭니다
2108160,"소매길이가 짧다는 후기가 있어서 고민하다
그래도 L사이즈로 샀는데 소매부터 어깨 가슴 모두
여유있고 좋네요 이너로 잘 입을게요"
1618312,"소매길이는 딱 적당하고 오버핏으로 입기 좋아요
두꺼운 후드티 입고도 겉옷으로 매칭가능하네요
배송은 밀려서 일주일 정도 걸렸습니다."
3481219,소매는 좀 길긴 한데 전체적으로 안에 껴입을 거 생각하면 m사이즈가 넉넉한 거 같습니다. 더 현대가 서 실물 봤는데 진짜 예쁩니다 주위 사람들도 예쁘다고 해주네요 더현대에서 봤을 때는 다른 색상도 너무나도 예뻐 보여서 그 색상도 구매할까 고민됩니다
1567317,소매는 좀 길지만 귕여워요.. 아니 일단 핏이 너뭉 ㅖ뻐요 160대 여자분들은 다 L 사시는 걸 추천해요 핏이 아방하니 교복에 찰떡이고 넘 예쁜니당
1618312,소매는 팔목 살짝 아래까지 오고 어깨 부분은 살짝 오버핏이에요. 제가 딱 원하던 핏이에요.
